planet_name,host_star_name,radius_earth,pl_radj,mass_earth,pl_massj,orbital_period,semimajor_axis,eq_temp_k,density,star_temp_k,star_luminosity,star_metallicity,star_spectype,habitability_score,stellar_compatibility,orbital_stability,star_A,star_B,star_F,star_G,star_K,star_M,star_Unknown,radius_earth_scaled,mass_earth_scaled,orbital_period_scaled,semimajor_axis_scaled,eq_temp_k_scaled,density_scaled,star_temp_k_scaled,star_luminosity_scaled,star_metallicity_scaled,habitable_binary
TOI-2977 b,TOI-2977,13.15934334,1.174,533.95172376,1.68,2.3505614,0.03386,1544.0,1.28,5691.0,0.03703,0.013,G0 V,0.30825289509569836,1.0,0.07658134776913161,False,False,False,True,False,False,False,8.660760758064514,337.90116876,-0.28607422755303114,-0.3496257045377857,2.076487252124646,-0.050000000000000044,0.12469237079573421,0.0639,0.15714285714285717,0
TOI-2981 b,TOI-2981,13.4,1.19546999,638.0,2.00737249,3.601501,0.048,1358.0,1.46,5940.0,0.11594,-0.11,G0 V,0.3248600506083558,1.0,0.15945548273265733,False,False,False,True,False,False,False,8.854838709677418,441.94944499999997,-0.2451137818178224,-0.2789407250959171,1.5495750708215297,0.1299999999999999,0.3970467596390484,0.14281,-0.42857142857142855,0
TOI-2986 b,TOI-2986,9.292245,0.829,96.61983573,0.304,3.2783662,0.04489,1622.0,0.66,5906.0,0.36773,0.095,G0 V,0.3301424295136275,1.0,0.137294429888636,False,False,False,True,False,False,False,5.542133064516127,-99.43071927,-0.255694424912467,-0.29448742142294765,2.2974504249291785,-0.67,0.35985780694558384,0.3946,0.5476190476190477,0
TOI-2989 b,TOI-2989,12.55405838,1.12,953.485221,3.0,3.122832,0.0384,1001.0,2.7,4672.0,-0.73755,-0.04,K4 V,0.3766990295001115,0.9,0.11325435111571419,False,False,False,False,True,False,False,8.172627725806452,757.434666,-0.26078719690487107,-0.3269305272629567,0.5382436260623229,1.37,-0.989882417281925,-0.7106800000000001,-0.09523809523809525,0
TOI-2992 b,TOI-2992,13.75341932,1.227,1058.36859531,3.33,3.007812,0.0434,1726.0,2.23,6000.0,0.4456,0.084,G0 V,0.289609862508756,1.0,0.12269454623955496,False,False,False,True,False,False,False,9.13985429032258,862.31804031,-0.26455338231339415,-0.3019358386342902,2.592067988668555,0.8999999999999999,0.46267432321575064,0.47247,0.4952380952380953,0
TOI-3023 b,TOI-3023,16.43236571,1.466,197.05361234,0.62,3.9014971,0.0505,1596.0,0.245,5760.0,0.44404,0.085,G0 V,0.28619677996669723,1.0,0.1798398161131602,False,False,False,True,False,False,False,11.300294927419353,1.003057339999998,-0.23529078638716827,-0.2664433807815839,2.223796033994334,-1.085,0.20016406890894176,0.47091,0.5000000000000001,0
TOI-3071 b,TOI-3071,7.16,0.63877351,68.2,0.2145812,1.266938,0.0249,2155.0,1.02,6177.0,-0.02687,0.35,G0 V,0.3092066512479084,1.0,0.031059380858632538,False,False,False,True,False,False,False,3.82258064516129,-127.850555,-0.3215561145067277,-0.3944161865603559,3.8073654390934846,-0.31000000000000005,0.6562756357670222,0.0,1.7619047619047619,0
TOI-3082 b,TOI-3082,3.6621,0.32671124,196.050555,,1.926907,0.1038,1032.78,1.33,4263.0,-0.02687,0.17,G0 V,0.5039988167329831,1.0,0.1823323455690889,False,False,False,True,False,False,False,1.0016935483870968,0.0,-0.299946258674024,0.0,0.6282719546742209,0.0,-1.4372436423297785,0.0,0.9047619047619048,0
TOI-3135 b,TOI-3135,13.65253849,1.218,327.36325921,1.03,3.7065585,0.04756,1292.0,0.7,5890.0,0.02119,0.071,G0 V,0.3304097601347553,1.0,0.16236025082998096,False,False,False,True,False,False,False,9.058498782258063,131.31270421000002,-0.2416738059566164,-0.28114025769523976,1.3626062322946175,-0.6300000000000001,0.3423571233251299,0.048060000000000005,0.43333333333333335,0
TOI-3160 A b,TOI-3160 A,13.7646283,1.228,378.21580433,1.19,3.971281,0.0505,1539.0,0.79,6190.0,0.3784,-0.114,G0 V,0.30504298137354113,1.0,0.18277952732610642,False,False,False,True,False,False,False,9.14889379032258,182.16524933000002,-0.23300580024623774,-0.2664433807815839,2.0623229461756374,-0.54,0.670494941208641,0.40527,-0.44761904761904764,0
TOI-3235 b,TOI-3235,11.39953337,1.017,211.35589065,0.665,2.59261842,0.02709,604.0,0.78,3388.8,-1.78968,0.264,M V,0.47049374918068,0.5,0.06787734698540233,False,False,False,False,False,True,False,7.241559169354838,15.30533564999999,-0.27814837451221575,-0.38346851294100004,-0.5864022662889519,-0.55,-2.3934372436423295,-1.76281,1.3523809523809527,0
TOI-3261 b,TOI-3261,3.82,0.34079816,30.3,0.09533446,0.8831331,0.01714,1722.0,3.0,5068.0,-0.36653,0.138,K1.5+/-1,0.3987872648304689,0.9,0.015023481560085596,False,False,False,False,True,False,False,1.1290322580645158,-165.750555,-0.3341233238103241,-0.43320794331204615,2.5807365439093486,1.67,-0.5567404976756904,-0.33966,0.7523809523809524,0
TOI-3288 b,TOI-3288,11.2089807,1.0,670.61793877,2.11,1.4338635,0.0215,1059.0,2.6,3933.0,-0.95861,0.27,K9 V,0.3790567918503591,0.9,0.030362426094040836,False,False,False,False,True,False,False,7.087887661290321,474.56738377,-0.3160903487059068,-0.4114125748278491,0.7025495750708215,1.27,-1.7981952420016407,-0.93174,1.3809523809523812,0
TOI-329 b,TOI-329,4.94057819,0.44076962,40.4,0.12711262,5.70439,0.0638,1213.02,1.84,5614.0,0.3251,0.205,G0 V,0.43924985517419673,1.0,0.31037763030390814,False,False,False,True,False,False,False,2.0327243467741933,-155.650555,-0.17625732322328483,-0.1999575090293313,1.1388668555240793,0.51,0.0404703308722997,0.35197,1.0714285714285714,0
TOI-332 b,TOI-332,3.2,0.28548537,57.2,0.17997133,0.777038,0.0159,1871.0,9.6,5251.0,-0.02687,0.256,K0 V,0.39917962512995586,0.9,0.012279205235659937,False,False,False,False,True,False,False,0.6290322580645162,-138.85055499999999,-0.3375972745800668,-0.43940662609195547,3.002832861189802,8.27,-0.3565764287667487,0.0,1.3142857142857145,0
TOI-3321 b,TOI-3321,15.55806521,1.388,176.07693748,0.554,3.6525145,0.047,1616.0,0.255,5850.0,0.40483,-0.103,G0 V,0.28878858950385894,1.0,0.15842852948130723,False,False,False,True,False,False,False,10.595213879032256,-19.973617520000005,-0.24344340884496815,-0.2839396628216504,2.2804532577903682,-1.0750000000000002,0.29860541427399506,0.43170000000000003,-0.3952380952380952,0
TOI-333 b,TOI-333,4.26,0.3800524,20.1,0.06324167,3.7852503,0.049,1445.0,1.42,6241.0,-0.02687,0.01,G0 V,0.4210962842824839,1.0,0.17014544852415864,False,False,False,True,False,False,False,1.483870967741935,-175.950555,-0.23909714182054947,-0.2739417873701838,1.7960339943342776,0.08999999999999986,0.7262783702488378,0.0,0.14285714285714285,0
TOI-3331 A b,TOI-3331 A,12.97999965,1.158,721.47048389,2.27,2.0180231,0.03144,1488.0,1.82,5609.0,-0.09313,0.148,G0 V,0.3145560570152444,1.0,0.06151518633575561,False,False,False,True,False,False,False,8.516128749999998,525.4199288899999,-0.2969627764422249,-0.3617231338340603,1.9178470254957507,0.49,0.03500136724090785,-0.06626,0.7999999999999999,0
TOI-3353.01,TOI-3353,2.6667555,0.23765421,196.050555,,4.6657965,0.060118218,1264.36,1.33,6365.0,-0.02687,-0.02,G0 V,0.4950148911772936,1.0,0.24725013554497322,False,False,False,True,False,False,False,0.19899637096774184,0.0,-0.21026476266935443,-0.218362507967057,1.2843059490084983,0.0,0.8619086683073558,0.0,0.0,0
TOI-3362 b,TOI-3362,12.80065596,1.142,1598.3590588,5.029,18.09547,0.153,811.0,1.33,6532.0,0.73878,0.017,G0 V,0.40814491406073344,1.0,1.3267054132767209,False,False,False,True,False,False,False,8.371496741935482,1402.3085038,0.22947302534081077,0.24594773610607742,0.0,0.0,1.0445720535958436,0.7656499999999999,0.17619047619047623,0
TOI-3364 b,TOI-3364,12.22899794,1.091,530.77343969,1.67,5.8768918,0.0675,1264.0,1.6,5706.0,0.28556,0.387,G0 V,0.34344510303360665,1.0,0.33410529226006347,False,False,False,True,False,False,False,7.910482209677418,334.72288469,-0.17060896848407453,-0.1814614394441181,1.2832861189801699,0.27,0.14109926168990977,0.31243,1.9380952380952383,0
TOI-3464 b,TOI-3464,13.7646283,1.228,397.28550875,1.25,3.6515568,0.0515,1693.0,0.83,6370.0,0.55871,0.045,G0 V,0.29211776241072357,1.0,0.1723176636330184,False,False,False,True,False,False,False,9.14889379032258,201.23495375000002,-0.24347476752837752,-0.26144444305585063,2.498583569405099,-0.5000000000000001,0.8673776319387476,0.58558,0.30952380952380953,0
TOI-3474 b,TOI-3474,14.67255574,1.309,193.87532827,0.61,3.8795105,0.0502,1451.0,0.337,6020.0,0.26951,0.146,G0 V,0.3079246464423264,1.0,0.17793815295124896,False,False,False,True,False,False,False,9.881093338709675,-2.1752267299999914,-0.23601070998396043,-0.2679430620993039,1.8130311614730878,-0.9930000000000001,0.48455017774131803,0.29638000000000003,0.7904761904761904,0
TOI-3486 b,TOI-3486,10.5700688,0.943,99.16246298,0.312,2.21778105,0.03138,1190.0,0.46,4930.0,-0.4828,0.283,G0 V,0.36626296925550883,1.0,0.06727910855952199,False,False,False,True,False,False,False,6.572636129032257,-96.88809202,-0.2904219533112348,-0.3620230700976043,1.0736543909348442,-0.8700000000000001,-0.7076838939021055,-0.45593,1.4428571428571428,0
TOI-3493 b,TOI-3493,3.22,0.28726965,8.97,0.02822278,8.1594667,0.1038,1102.0,1.47,5844.0,-0.02687,0.03,G1/2 V,0.5045365239184427,1.0,0.613537061180766,False,False,False,True,False,False,False,0.6451612903225807,-187.080555,-0.09586892082070253,0.0,0.8243626062322946,0.1399999999999999,0.29204265791632483,0.0,0.2380952380952381,0
TOI-3523 A b,TOI-3523 A,15.9727975,1.425,435.42491759,1.37,2.30458952,0.03559,1984.0,0.587,6450.0,0.51455,-0.366,G0 V,0.2608923801794856,1.0,0.07882997970858026,False,False,False,True,False,False,False,10.929675403225804,239.37436259,-0.28757951901241535,-0.3409775422722672,3.322946175637394,-0.7430000000000001,0.9548810500410172,0.5414199999999999,-1.6476190476190475,0
TOI-3540 A b,TOI-3540 A,23.53885947,2.1,375.03752026,1.18,3.119999,0.04289,1498.0,0.065,5810.0,0.19005,0.176,G0 V,0.2671495843197409,1.0,0.1255896023984257,False,False,False,True,False,False,False,17.03133828225806,178.98696526,-0.26087995993097385,-0.3044852968744142,1.9461756373937678,-1.2650000000000001,0.25485370522286027,0.21692,0.9333333333333332,0
TOI-3568 b,TOI-3568,5.3,0.483,26.4,0.083,4.417965,0.0485,899.0,0.98,4969.0,0.33,-0.01,G0 V,0.48975218941018944,1.0,0.1941441458411141,False,False,False,True,False,False,False,2.32258064516129,-169.650555,-0.21837969380369968,-0.2764412562330505,0.24929178470254956,-0.3500000000000001,-0.6650259775772491,0.35687,0.04761904761904762,0
TOI-3593 b,TOI-3593,11.02963701,0.984,565.73456446,1.78,3.8212867,0.0481,1170.0,2.31,5550.0,-0.14146,0.384,G0 V,0.3648693080355631,1.0,0.16873288952521223,False,False,False,True,False,False,False,6.943255653225806,369.68400945999997,-0.23791717517252564,-0.2784408313233438,1.0169971671388103,0.98,-0.029532403609515995,-0.11459,1.923809523809524,0
TOI-3629 b,TOI-3629,8.29464572,0.74,77.2323029,0.243,3.9365578,0.04194,711.0,0.743,3865.0,-1.12494,0.549,G0 V,0.48073493297763326,1.0,0.15280626290254157,False,False,False,True,False,False,False,4.737617516129031,-118.81825210000001,-0.23414276780994167,-0.3092342877138608,-0.28328611898017,-0.5870000000000001,-1.8725731473885698,-1.09807,2.70952380952381,0
TOI-3682 b,TOI-3682,12.80065596,1.142,69.28659273,0.218,3.3462406,0.048,1657.0,0.181,5703.0,0.45788,0.416,G0 V,0.30072959228661855,1.0,0.14895395633405098,False,False,False,True,False,False,False,8.371496741935482,-126.76396227000001,-0.2534719629502669,-0.2789407250959171,2.396600566572238,-1.149,0.13781788351107466,0.48475,2.0761904761904764,0
TOI-3688 A b,TOI-3688 A,13.08088048,1.167,311.47183886,0.98,3.246075,0.0456,1534.0,0.76,5950.0,0.2833,0.262,G0 V,0.3096468751145459,1.0,0.13803960783427638,False,False,False,True,False,False,False,8.597484258064513,115.42128385999999,-0.2567517596913203,-0.290938175637677,2.048158640226629,-0.5700000000000001,0.4079846869018321,0.31017,1.342857142857143,0
TOI-3693 b,TOI-3693,12.59889431,1.124,324.18497514,1.02,9.088516,0.0813,801.0,0.89,5321.0,-0.3439,0.071,G0 V,0.4118709260031321,1.0,0.5532506308356239,False,False,False,True,False,False,False,8.208785733870966,128.13442014,-0.06544836859101558,-0.11247609882899887,-0.028328611898016998,-0.44000000000000006,-0.2800109379272628,-0.31703,0.43333333333333335,0
TOI-3714 b,TOI-3714,11.32107051,1.01,222.4798849,0.7,2.154849,0.027,750.0,0.85,3660.0,-0.02687,0.1,M2,0.4346294867767887,0.5,0.056551323542364085,False,False,False,False,False,True,False,7.178282669354838,26.4293299,-0.2924825842314091,-0.38391841733631604,-0.17280453257790368,-0.4800000000000001,-2.0968006562756356,0.0,0.5714285714285715,0
TOI-3757 b,TOI-3757,12.0,1.07057014,85.3,0.26838381,3.438753,0.03845,759.0,0.27,3913.0,-1.06048,-0.02,M0 V,0.42606341820774807,0.5,0.12418035386615649,False,False,False,False,False,True,False,7.725806451612902,-110.750555,-0.2504427606290406,-0.32668058037666997,-0.14730878186968838,-1.06,-1.820071096527208,-1.0336100000000001,0.0,0
TOI-3785 b,TOI-3785,5.14,0.45856088,14.95,0.04703796,4.6747373,0.043,582.0,0.61,3576.0,-1.43533,0.099,M2 V,0.582570905473548,0.5,0.18316595344074163,False,False,False,False,False,True,False,2.1935483870967736,-181.100555,-0.209972007405048,-0.30393541372458355,-0.6487252124645893,-0.7200000000000001,-2.188679245283019,-1.40846,0.5666666666666668,0
TOI-3807 b,TOI-3807,18.49481816,1.65,330.54154328,1.04,2.8989727,0.0421,1646.0,0.289,5772.0,0.33244,0.278,G0 V,0.2733621599356792,1.0,0.11515447349626286,False,False,False,True,False,False,False,12.963563032258062,134.49098827999998,-0.26811718846479277,-0.30843445767774347,2.365439093484419,-1.0410000000000001,0.2132895816242822,0.35931,1.4190476190476193,0
TOI-3819 b,TOI-3819,13.13692538,1.172,352.78953177,1.11,3.2443141,0.04611,1633.0,0.85,5859.0,0.39967,0.273,G0 V,0.30066388993688303,1.0,0.1394099875341453,False,False,False,True,False,False,False,8.642681758064514,156.73897677,-0.25680941814972635,-0.288388717397553,2.328611898016997,-0.4800000000000001,0.3084495488105004,0.42654000000000003,1.3952380952380954,0
TOI-3837 b,TOI-3837,10.87271128,0.97,187.51876013,0.59,11.88865,0.099,1178.0,0.82,5905.0,0.19618,-0.26,G0 V,0.36516671095566766,1.0,0.7779369186196761,False,False,False,True,False,False,False,6.81670264516129,-8.531794869999999,0.026238501629027813,-0.023994901083519746,1.0396600566572238,-0.5100000000000001,0.3587640142193054,0.22305,-1.142857142857143,0
TOI-3856 b,TOI-3856,13.59649359,1.213,171.62733978,0.54,2.04360352,0.0325,1544.0,0.371,5622.0,0.00087,0.454,G0 V,0.30559315142885274,1.0,0.0643045385157724,False,False,False,True,False,False,False,9.013301282258062,-24.423215220000003,-0.2961251777241943,-0.356424259844783,2.076487252124646,-0.9590000000000001,0.04922067268252666,0.02774,2.2571428571428576,0
TOI-3877 b,TOI-3877,11.67975789,1.042,99.7981198,0.314,4.123596,0.0529,1445.0,0.342,5731.0,0.3075,0.269,G0 V,0.3276994575070641,1.0,0.19732365086156423,False,False,False,True,False,False,False,7.467546685483869,-96.25243520000001,-0.2280184369137808,-0.25444593023982404,1.7960339943342776,-0.988,0.16844407984686902,0.33437,1.3761904761904764,0
TOI-3884 b,TOI-3884,6.43,0.57364716,32.59,0.10253961,4.5445828,0.0361,441.0,0.67,3180.0,-0.02687,0.04,G0 V,0.6064968335732519,1.0,0.151913412507217,False,False,False,True,False,False,False,3.2338709677419346,-163.460555,-0.21423375300367103,-0.3384280840321432,-1.048158640226629,-0.66,-2.6218211648892535,0.0,0.2857142857142857,0
TOI-3894 b,TOI-3894,15.22179579,1.358,270.15414595,0.85,4.3345401,0.0543,1519.0,0.418,6000.0,0.41896,0.021,G0 V,0.29872307470426834,1.0,0.21136689991591734,False,False,False,True,False,False,False,10.324028862903225,74.10359094999998,-0.2211113373534084,-0.24744741742379744,2.0056657223796033,-0.9120000000000001,0.46267432321575064,0.44583,0.19523809523809527,0
TOI-3912 b,TOI-3912,14.28024141,1.274,129.03833324,0.406,3.4936264,0.0463,1512.0,0.243,5725.0,0.27323,0.187,G0 V,0.3044890475503805,1.0,0.14993170874594328,False,False,False,True,False,False,False,9.564710814516127,-67.01222176000002,-0.24864600007960524,-0.2874389192296637,1.9858356940509916,-1.0870000000000002,0.1618813234891988,0.3001,0.9857142857142857,0
TOI-3919 b,TOI-3919,12.31866979,1.099,1233.17421916,3.88,7.433234,0.0795,1198.0,3.63,6100.0,0.33606,0.175,G0 V,0.35084732662331225,1.0,0.4643263583729529,False,False,False,True,False,False,False,7.982798217741934,1037.1236641599999,-0.1196484982675146,-0.12147418673531875,1.0963172804532577,2.3,0.5720535958435876,0.36293000000000003,0.9285714285714285,0
TOI-3976 A b,TOI-3976 A,12.27383387,1.095,55.61997123,0.175,6.607662,0.0743,1295.0,0.165,5975.0,0.41296,0.182,G0 V,0.3395027686020284,1.0,0.39941302219274405,False,False,False,True,False,False,False,7.946640217741935,-140.43058377,-0.1466808162999022,-0.1474686629091318,1.3711048158640227,-1.165,0.43532950505879137,0.43983,0.9619047619047618,0
TOI-3980 b,TOI-3980,14.4595851,1.29,187.51876013,0.59,3.6089254,0.0494,1621.0,0.25,5840.0,0.44248,0.188,G0 V,0.29408103822195225,1.0,0.16405652433873139,False,False,False,True,False,False,False,9.709342822580643,-8.531794869999999,-0.24487067916657007,-0.2719422122798905,2.2946175637393766,-1.08,0.28766748701121136,0.46935,0.9904761904761905,0
TOI-3984 A b,TOI-3984 A,7.9,0.71,44.0,0.14,4.353326,0.041,563.0,0.49,3476.0,-0.02687,0.18,M4+/-0.5,0.5303115803479027,0.5,0.1642308743835557,False,False,False,False,False,True,False,4.419354838709677,-152.050555,-0.2204962166573036,-0.31393328917605007,-0.7025495750708215,-0.8400000000000001,-2.2980585179108557,0.0,0.9523809523809523,0
TOI-4010 b,TOI-4010,3.02,0.26942682,11.0,0.03460987,1.348335,0.0229,1441.0,2.2,4960.0,-0.02687,0.37,K V,0.4551922202485289,0.9,0.030409771617776218,False,False,False,False,True,False,False,0.4838709677419355,-185.050555,-0.31889087199501187,-0.40441406201182245,1.7847025495750708,0.8700000000000001,-0.6748701121137545,0.0,1.8571428571428572,0
TOI-4010 c,TOI-4010,5.93,0.52904008,20.31,0.06390241,5.414654,0.058,907.0,0.5,4960.0,-0.02687,0.37,K V,0.4749181596497712,0.9,0.273113919340437,False,False,False,False,True,False,False,2.830645161290322,-175.740555,-0.18574436456847562,-0.22895134783858428,0.2719546742209632,-0.8300000000000001,-0.6748701121137545,0.0,1.8571428571428572,0
TOI-4010 d,TOI-4010,6.18,0.55134362,38.15,0.12003332,14.70886,0.113,650.0,0.9,4960.0,-0.02687,0.37,K V,0.5351747221427079,0.9,0.9791157282663732,False,False,False,False,True,False,False,3.0322580645161286,-157.900555,0.11858273524901476,0.04599022707674619,-0.45609065155807366,-0.43000000000000005,-0.6748701121137545,0.0,1.8571428571428572,0
TOI-4010 e,TOI-4010,2.42,,196.050555,,762.0,1.57,174.0,1.33,4960.0,-0.02687,0.37,K V,0.7374923965042618,0.9,7.08785770866721,False,False,False,False,True,False,False,0.0,0.0,24.587692345634903,7.329442493470138,-1.8045325779036827,0.0,-0.6748701121137545,0.0,1.8571428571428572,0
TOI-406 c,TOI-406,1.32,0.11776272,2.08,0.00654441,3.307441,0.0322,584.0,4.9,3392.0,-1.71444,-0.02,M3,0.7678549393129243,0.5,0.10120151918942619,False,False,False,False,False,True,False,-0.8870967741935482,-193.970555,-0.2547424071110783,-0.3579239411625029,-0.6430594900849859,3.5700000000000003,-2.389937106918239,-1.68757,0.0,0
TOI-406.01,TOI-406,2.08,0.18556549,6.57,0.02067153,13.175682,0.0809,368.0,4.1,3392.0,-1.71444,-0.02,M3,0.8247818001518941,0.5,0.7255721015562974,False,False,False,False,False,True,False,-0.2741935483870966,-189.480555,0.06838074766191156,-0.11447567391929216,-1.254957507082153,2.7699999999999996,-2.389937106918239,-1.68757,0.0,0
TOI-4087 b,TOI-4087,13.04725353,1.164,232.01473711,0.73,3.1774835,0.04469,1458.0,0.57,6060.0,0.17609,0.237,G0 V,0.3170022570558992,1.0,0.13278263278695163,False,False,False,True,False,False,False,8.570365749999999,35.964182109999996,-0.2589977021921785,-0.2954872089680943,1.8328611898016998,-0.7600000000000001,0.5283018867924528,0.20296,1.223809523809524,0
TOI-411 b,HD 22946,1.362,0.12150971,13.71,0.04313648,4.040295,0.05727,1241.0,18.96,6169.0,-0.02687,-0.08,G0 V,0.5656877877023216,1.0,0.20814174046956757,False,False,False,True,False,False,False,-0.8532258064516126,-182.340555,-0.23074602351363632,-0.2326005723783696,1.2181303116147308,17.630000000000003,0.6475252939567951,0.0,-0.2857142857142857,0
TOI-411 c,HD 22946,2.328,0.20769061,9.72,0.03058254,9.573083,0.1017,931.0,3.15,6169.0,-0.02687,-0.08,G0 V,0.5791423837757754,1.0,0.6798504399737765,False,False,False,True,False,False,False,-0.07419354838709682,-186.330555,-0.04958183090320643,-0.010497769224039914,0.33994334277620397,1.8199999999999998,0.6475252939567951,0.0,-0.2857142857142857,0
TOI-4127 b,TOI-4127,12.28504285,1.096,731.0053361,2.3,56.39879,0.3081,605.1,2.17,6096.0,0.31639,0.14,F V,0.46103042412881834,0.7,2.911070889475879,False,False,True,False,False,False,False,7.955679717741934,534.9547811,1.483667120993659,1.0212829773673093,-0.5832861189801699,0.8399999999999999,0.5676784249384742,0.34326,0.761904761904762,0
TOI-4137 b,TOI-4137,13.57407563,1.211,457.67290608,1.44,3.8016122,0.05222,1570.0,1.01,6202.0,0.43933,0.182,G0 V,0.3034307093294407,1.0,0.1810876200437049,False,False,False,True,False,False,False,8.995222282258062,261.62235108000004,-0.2385613919593452,-0.25784520789332266,2.15014164305949,-0.32000000000000006,0.6836204539239814,0.4662,0.9619047619047618,0
